,index,Slope Score,geometry
133,133,0.0,"POLYGON ((77.45250612007615 16.98661158693362, 77.51815893679516 17.0055140249316, 77.53776195518171 16.94229327886293, 77.47210835013102 16.92346522731415, 77.45250612007615 16.98661158693362))"
134,134,0.0,"POLYGON ((77.47210835013102 16.92346522731415, 77.53776195518171 16.94229327886293, 77.55728103837245 16.87905032082636, 77.49162667891498 16.86029663358184, 77.47210835013102 16.92346522731415))"
135,135,0.0,"POLYGON ((77.47210835013102 16.92346522731415, 77.53776195518171 16.94229327886293, 77.55728103837245 16.87905032082636, 77.49162667891498 16.86029663358184, 77.47210835013102 16.92346522731415))"
136,136,-0.0001357426223311392,"POLYGON ((77.49162667891498 16.86029663358184, 77.55728103837245 16.87905032082636, 77.57671628809322 16.81578525284709, 77.51106120775731 16.79710590781612, 77.49162667891498 16.86029663358184))"
137,137,-0.0001357426223311392,"POLYGON ((77.49162667891498 16.86029663358184, 77.55728103837245 16.87905032082636, 77.57671628809322 16.81578525284709, 77.51106120775731 16.79710590781612, 77.49162667891498 16.86029663358184))"
138,138,-0.00020441254544417678,"POLYGON ((77.51106120775731 16.79710590781612, 77.57671628809322 16.81578525284709, 77.59606780567476 16.75249817674942, 77.53041203759453 16.73389315189601, 77.51106120775731 16.79710590781612))"
139,139,-0.00020441254544417678,"POLYGON ((77.51106120775731 16.79710590781612, 77.57671628809322 16.81578525284709, 77.59606780567476 16.75249817674942, 77.53041203759453 16.73389315189601, 77.51106120775731 16.79710590781612))"
140,140,-0.0004567492981747117,"POLYGON ((77.53041203759453 16.73389315189601, 77.59606780567476 16.75249817674942, 77.61533569205253 16.68918919415771, 77.54967926897019 16.67065846750099, 77.53041203759453 16.73389315189601))"
141,141,-0.0004567492981747117,"POLYGON ((77.53041203759453 16.73389315189601, 77.59606780567476 16.75249817674942, 77.61533569205253 16.68918919415771, 77.54967926897019 16.67065846750099, 77.53041203759453 16.73389315189601))"
142,142,0.0006583573573270979,"POLYGON ((77.54967926897019 16.67065846750099, 77.61533569205253 16.68918919415771, 77.63452004776653 16.62585840649727, 77.56886300203473 16.60740195611194, 77.54967926897019 16.67065846750099))"
143,143,0.0006583573573270979,"POLYGON ((77.54967926897019 16.67065846750099, 77.61533569205253 16.68918919415771, 77.63452004776653 16.62585840649727, 77.56886300203473 16.60740195611194, 77.54967926897019 16.67065846750099))"
144,144,-0.0007857600859082984,"POLYGON ((77.56886300203473 16.60740195611194, 77.63452004776653 16.62585840649727, 77.65362097296111 16.56250591499527, 77.58796333654512 16.54412371901205, 77.56886300203473 16.60740195611194))"
145,145,-0.0007857600859082984,"POLYGON ((77.56886300203473 16.60740195611194, 77.63452004776653 16.62585840649727, 77.65362097296111 16.56250591499527, 77.58796333654512 16.54412371901205, 77.56886300203473 16.60740195611194))"
146,146,0.0,"POLYGON ((77.58796333654512 16.54412371901205, 77.65362097296111 16.56250591499527, 77.67263856738481 16.49913182068166, 77.60698037186484 16.48082385728772, 77.58796333654512 16.54412371901205))"
147,147,0.0,"POLYGON ((77.58796333654512 16.54412371901205, 77.65362097296111 16.56250591499527, 77.67263856738481 16.49913182068166, 77.60698037186484 16.48082385728772, 77.58796333654512 16.54412371901205))"
148,148,0.0008241280774541741,"POLYGON ((77.60698037186484 16.48082385728772, 77.67263856738481 16.49913182068166, 77.69157293039009 16.43573622439011, 77.62591420696359 16.41750247182952, 77.60698037186484 16.48082385728772))"
149,149,0.0008241280774541741,"POLYGON ((77.60698037186484 16.48082385728772, 77.67263856738481 16.49913182068166, 77.69157293039009 16.43573622439011, 77.62591420696359 16.41750247182952, 77.60698037186484 16.48082385728772))"
150,150,1.508596300177756e-05,"POLYGON ((77.62591420696359 16.41750247182952, 77.69157293039009 16.43573622439011, 77.71042416093333 16.3723192267589, 77.64476494041719 16.35415966333301, 77.62591420696359 16.41750247182952))"
151,151,1.508596300177756e-05,"POLYGON ((77.62591420696359 16.41750247182952, 77.69157293039009 16.43573622439011, 77.71042416093333 16.3723192267589, 77.64476494041719 16.35415966333301, 77.62591420696359 16.41750247182952))"
152,152,0.0,"POLYGON ((77.64476494041719 16.35415966333301, 77.71042416093333 16.3723192267589, 77.7291923575745 16.3088809282318, 77.66353267040729 16.29079553229973, 77.64476494041719 16.35415966333301))"
153,153,0.0,"POLYGON ((77.64476494041719 16.35415966333301, 77.71042416093333 16.3723192267589, 77.7291923575745 16.3088809282318, 77.66353267040729 16.29079553229973, 77.64476494041719 16.35415966333301))"
154,154,0.0,"POLYGON ((77.66353267040729 16.29079553229973, 77.7291923575745 16.3088809282318, 77.7478776184771 16.24542142905907, 77.68221749472139 16.22741017903805, 77.66353267040729 16.29079553229973))"
155,155,0.0,"POLYGON ((77.66353267040729 16.29079553229973, 77.7291923575745 16.3088809282318, 77.7478776184771 16.24542142905907, 77.68221749472139 16.22741017903805, 77.66353267040729 16.29079553229973))"
156,156,-0.0003488409951156199,"POLYGON ((77.68221749472139 16.22741017903805, 77.7478776184771 16.24542142905907, 77.76648004140799 16.18194082929826, 77.70081951075248 16.16400370366412, 77.68221749472139 16.22741017903805))"
157,157,-0.0003488409951156199,"POLYGON ((77.68221749472139 16.22741017903805, 77.7478776184771 16.24542142905907, 77.76648004140799 16.18194082929826, 77.70081951075248 16.16400370366412, 77.68221749472139 16.22741017903805))"
158,158,0.0005261899198449102,"POLYGON ((77.70081951075248 16.16400370366412, 77.76648004140799 16.18194082929826, 77.78499972373717 16.11843922881519, 77.71933881549901 16.10057620610275, 77.70081951075248 16.16400370366412))"
159,159,0.0005261899198449102,"POLYGON ((77.70081951075248 16.16400370366412, 77.76648004140799 16.18194082929826, 77.78499972373717 16.11843922881519, 77.71933881549901 16.10057620610275, 77.70081951075248 16.16400370366412))"
160,160,0.0,"POLYGON ((77.71933881549901 16.10057620610275, 77.78499972373717 16.11843922881519, 77.8034367624378 16.05491672728484, 77.7377755055647 16.0371277860883, 77.71933881549901 16.10057620610275))"
161,161,0.0,"POLYGON ((77.71933881549901 16.10057620610275, 77.78499972373717 16.11843922881519, 77.8034367624378 16.05491672728484, 77.7377755055647 16.0371277860883, 77.71933881549901 16.10057620610275))"
162,162,0.001849521696648605,"POLYGON ((77.7377755055647 16.0371277860883, 77.8034367624378 16.05491672728484, 77.82179125408587 15.99137342419225, 77.75612967715837 15.97365854316564, 77.7377755055647 16.0371277860883))"
163,163,0.001849521696648605,"POLYGON ((77.7377755055647 16.0371277860883, 77.8034367624378 16.05491672728484, 77.82179125408587 15.99137342419225, 77.75612967715837 15.97365854316564, 77.7377755055647 16.0371277860883))"
164,164,0.0,"POLYGON ((77.75612967715837 15.97365854316564, 77.82179125408587 15.99137342419225, 77.84006329486019 15.92780941883341, 77.77440142609385 15.91016857669093, 77.75612967715837 15.97365854316564))"
165,165,0.0,"POLYGON ((77.75612967715837 15.97365854316564, 77.82179125408587 15.99137342419225, 77.84006329486019 15.92780941883341, 77.77440142609385 15.91016857669093, 77.75612967715837 15.97365854316564))"
166,166,0.0007181021967701228,"POLYGON ((77.77440142609385 15.91016857669093, 77.84006329486019 15.92780941883341, 77.85825298054228 15.86422481031618, 77.79259084778978 15.84665798583268, 77.77440142609385 15.91016857669093))"
167,167,0.0007181021967701228,"POLYGON ((77.77440142609385 15.91016857669093, 77.84006329486019 15.92780941883341, 77.85825298054228 15.86422481031618, 77.79259084778978 15.84665798583268, 77.77440142609385 15.91016857669093))"
168,168,0.00020441254544417662,"POLYGON ((77.39877244099236 17.38436631106291, 77.46450445105627 17.4037143930134, 77.48461413481007 17.34055454144621, 77.41888122889334 17.32128099069648, 77.39877244099236 17.38436631106291))"
169,169,0.00020441254544417662,"POLYGON ((77.39877244099236 17.38436631106291, 77.46450445105627 17.4037143930134, 77.48461413481007 17.34055454144621, 77.41888122889334 17.32128099069648, 77.39877244099236 17.38436631106291))"
170,170,-0.00047670519191048664,"POLYGON ((77.41888122889334 17.32128099069648, 77.48461413481007 17.34055454144621, 77.50463922876907 17.27737188413019, 77.43890546295894 17.25817284194074, 77.41888122889334 17.32128099069648))"
171,171,-0.00047670519191048664,"POLYGON ((77.41888122889334 17.32128099069648, 77.48461413481007 17.34055454144621, 77.50463922876907 17.27737188413019, 77.43890546295894 17.25817284194074, 77.41888122889334 17.32128099069648))"
172,172,0.0005126968095972154,"POLYGON ((77.43890546295894 17.25817284194074, 77.50463922876907 17.27737188413019, 77.52457983743579 17.2141665242629, 77.45884524728096 17.1950419680456, 77.43890546295894 17.25817284194074))"
173,173,0.0005126968095972154,"POLYGON ((77.43890546295894 17.25817284194074, 77.50463922876907 17.27737188413019, 77.52457983743579 17.2141665242629, 77.45884524728096 17.1950419680456, 77.43890546295894 17.25817284194074))"
174,174,0.0,"POLYGON ((77.45884524728096 17.1950419680456, 77.52457983743579 17.2141665242629, 77.54443606491672 17.15093856483498, 77.47870068555736 17.13188847205448, 77.45884524728096 17.1950419680456))"
175,175,0.0,"POLYGON ((77.45884524728096 17.1950419680456, 77.52457983743579 17.2141665242629, 77.54443606491672 17.15093856483498, 77.47870068555736 17.13188847205448, 77.45884524728096 17.1950419680456))"
176,176,0.0,"POLYGON ((77.47870068555736 17.13188847205448, 77.54443606491672 17.15093856483498, 77.5642080149219 17.08768810863113, 77.49847188109217 17.06871245680536, 77.47870068555736 17.13188847205448))"
177,177,0.0,"POLYGON ((77.47870068555736 17.13188847205448, 77.54443606491672 17.15093856483498, 77.5642080149219 17.08768810863113, 77.49847188109217 17.06871245680536, 77.47870068555736 17.13188847205448))"
178,178,0.0014111227105300227,"POLYGON ((77.49847188109217 17.06871245680536, 77.5642080149219 17.08768810863113, 77.58389579076487 17.02441525823098, 77.51815893679516 17.0055140249316, 77.49847188109217 17.06871245680536))"
179,179,0.0014111227105300227,"POLYGON ((77.49847188109217 17.06871245680536, 77.5642080149219 17.08768810863113, 77.58389579076487 17.02441525823098, 77.51815893679516 17.0055140249316, 77.49847188109217 17.06871245680536))"
180,180,-0.0002957589315669626,"POLYGON ((77.51815893679516 17.0055140249316, 77.58389579076487 17.02441525823098, 77.60349949536231 16.96112011601008, 77.53776195518171 16.94229327886293, 77.51815893679516 17.0055140249316))"
181,181,-0.0002957589315669626,"POLYGON ((77.51815893679516 17.0055140249316, 77.58389579076487 17.02441525823098, 77.60349949536231 16.96112011601008, 77.53776195518171 16.94229327886293, 77.51815893679516 17.0055140249316))"
182,182,8.159656824279491e-05,"POLYGON ((77.53776195518171 16.94229327886293, 77.60349949536231 16.96112011601008, 77.62301923123403 16.89780278414078, 77.55728103837245 16.87905032082636, 77.53776195518171 16.94229327886293))"
183,183,8.159656824279491e-05,"POLYGON ((77.53776195518171 16.94229327886293, 77.60349949536231 16.96112011601008, 77.62301923123403 16.89780278414078, 77.55728103837245 16.87905032082636, 77.53776195518171 16.94229327886293))"
184,184,0.0,"POLYGON ((77.55728103837245 16.87905032082636, 77.62301923123403 16.89780278414078, 77.64245510050247 16.8344633645932, 77.57671628809322 16.81578525284709, 77.55728103837245 16.87905032082636))"
185,185,0.0,"POLYGON ((77.55728103837245 16.87905032082636, 77.62301923123403 16.89780278414078, 77.64245510050247 16.8344633645932, 77.57671628809322 16.81578525284709, 77.55728103837245 16.87905032082636))"
186,186,0.0,"POLYGON ((77.57671628809322 16.81578525284709, 77.64245510050247 16.8344633645932, 77.66180720489284 16.7711019591361, 77.59606780567476 16.75249817674942, 77.57671628809322 16.81578525284709))"
187,187,0.0,"POLYGON ((77.57671628809322 16.81578525284709, 77.64245510050247 16.8344633645932, 77.66180720489284 16.7711019591361, 77.59606780567476 16.75249817674942, 77.57671628809322 16.81578525284709))"
188,188,0.0,"POLYGON ((77.59606780567476 16.75249817674942, 77.66180720489284 16.7711019591361, 77.68107564573268 16.70771866933784, 77.61533569205253 16.68918919415771, 77.59606780567476 16.75249817674942))"
189,189,0.0,"POLYGON ((77.59606780567476 16.75249817674942, 77.66180720489284 16.7711019591361, 77.68107564573268 16.70771866933784, 77.61533569205253 16.68918919415771, 77.59606780567476 16.75249817674942))"
190,190,-0.0005839159513771738,"POLYGON ((77.61533569205253 16.68918919415771, 77.68107564573268 16.70771866933784, 77.7002605239518 16.64431359656732, 77.63452004776653 16.62585840649727, 77.61533569205253 16.68918919415771))"
191,191,-0.0005839159513771738,"POLYGON ((77.61533569205253 16.68918919415771, 77.68107564573268 16.70771866933784, 77.7002605239518 16.64431359656732, 77.63452004776653 16.62585840649727, 77.61533569205253 16.68918919415771))"
192,192,0.0011378667505694533,"POLYGON ((77.63452004776653 16.62585840649727, 77.7002605239518 16.64431359656732, 77.71936194008201 16.58088684199483, 77.65362097296111 16.56250591499527, 77.63452004776653 16.62585840649727))"
193,193,0.0011378667505694533,"POLYGON ((77.63452004776653 16.62585840649727, 77.7002605239518 16.64431359656732, 77.71936194008201 16.58088684199483, 77.65362097296111 16.56250591499527, 77.63452004776653 16.62585840649727))"
194,194,0.0,"POLYGON ((77.65362097296111 16.56250591499527, 77.71936194008201 16.58088684199483, 77.73837999425714 16.51743850659306, 77.67263856738481 16.49913182068166, 77.65362097296111 16.56250591499527))"
195,195,0.0,"POLYGON ((77.65362097296111 16.56250591499527, 77.71936194008201 16.58088684199483, 77.73837999425714 16.51743850659306, 77.67263856738481 16.49913182068166, 77.65362097296111 16.56250591499527))"
196,196,0.0015569031183825658,"POLYGON ((77.67263856738481 16.49913182068166, 77.73837999425714 16.51743850659306, 77.75731478621262 16.45396869113792, 77.69157293039009 16.43573622439011, 77.67263856738481 16.49913182068166))"
197,197,0.0015569031183825658,"POLYGON ((77.67263856738481 16.49913182068166, 77.73837999425714 16.51743850659306, 77.75731478621262 16.45396869113792, 77.69157293039009 16.43573622439011, 77.67263856738481 16.49913182068166))"
198,198,0.00021598758135721012,"POLYGON ((77.69157293039009 16.43573622439011, 77.75731478621262 16.45396869113792, 77.77616641528547 16.39047749620954, 77.71042416093333 16.3723192267589, 77.69157293039009 16.43573622439011))"
199,199,0.00021598758135721012,"POLYGON ((77.69157293039009 16.43573622439011, 77.75731478621262 16.45396869113792, 77.77616641528547 16.39047749620954, 77.71042416093333 16.3723192267589, 77.69157293039009 16.43573622439011))"
200,200,8.484136713430352e-05,"POLYGON ((77.71042416093333 16.3723192267589, 77.77616641528547 16.39047749620954, 77.79493498041418 16.32696502219315, 77.7291923575745 16.3088809282318, 77.71042416093333 16.3723192267589))"
201,201,8.484136713430352e-05,"POLYGON ((77.71042416093333 16.3723192267589, 77.77616641528547 16.39047749620954, 77.79493498041418 16.32696502219315, 77.7291923575745 16.3088809282318, 77.71042416093333 16.3723192267589))"
202,202,-0.0006976819902312398,"POLYGON ((77.7291923575745 16.3088809282318, 77.79493498041418 16.32696502219315, 77.81362058013842 16.26343136927998, 77.7478776184771 16.24542142905907, 77.7291923575745 16.3088809282318))"
203,203,-0.0006976819902312398,"POLYGON ((77.7291923575745 16.3088809282318, 77.79493498041418 16.32696502219315, 77.81362058013842 16.26343136927998, 77.7478776184771 16.24542142905907, 77.7291923575745 16.3088809282318))"
204,204,0.0,"POLYGON ((77.7478776184771 16.24542142905907, 77.81362058013842 16.26343136927998, 77.83222331259898 16.19987663746818, 77.76648004140799 16.18194082929826, 77.7478776184771 16.24542142905907))"
205,205,0.0,"POLYGON ((77.7478776184771 16.24542142905907, 77.81362058013842 16.26343136927998, 77.83222331259898 16.19987663746818, 77.76648004140799 16.18194082929826, 77.7478776184771 16.24542142905907))"
206,206,-0.0001357426223311392,"POLYGON ((77.76648004140799 16.18194082929826, 77.83222331259898 16.19987663746818, 77.85074327553771 16.13630092656378, 77.78499972373717 16.11843922881519, 77.76648004140799 16.18194082929826))"
