,brightness,confidence,bright_t31,frp,daynight,lulc,month,period_day,plant_harvest
9734,336.0,81,313.3,37.2,D,Moss and lichen,March,morning,No
9735,316.6,93,294.6,15.9,N,Moss and lichen,March,evening,No
9736,305.1,63,294.8,6.3,N,Moss and lichen,March,evening,No
9737,306.5,68,295.0,6.2,N,Moss and lichen,March,evening,No
9738,328.2,73,307.9,83.9,D,Moss and lichen,March,morning,No
9739,322.6,53,306.4,47.2,D,Moss and lichen,March,morning,No
9740,326.0,68,307.9,69.5,D,Moss and lichen,March,morning,No
9741,318.6,53,305.3,35.7,D,Moss and lichen,March,morning,No
9742,320.1,58,306.2,41.3,D,Moss and lichen,March,morning,No
9743,322.9,66,307.0,53.0,D,Moss and lichen,March,morning,No
9744,314.6,83,295.2,11.6,N,Moss and lichen,March,afternoon,No
9745,307.5,57,295.2,6.7,N,Moss and lichen,March,afternoon,No
9746,307.9,71,296.4,5.8,N,Moss and lichen,March,afternoon,No
9747,325.8,73,307.4,17.0,D,Moss and lichen,March,morning,No
9748,323.6,66,307.7,12.8,D,Moss and lichen,March,morning,No
9749,325.1,72,306.1,20.2,D,Moss and lichen,March,morning,No
9750,328.8,77,308.0,27.6,D,Moss and lichen,March,morning,No
9751,328.1,76,307.2,26.8,D,Moss and lichen,March,morning,No
9752,335.0,84,309.8,34.8,D,Moss and lichen,March,morning,No
9753,333.2,82,311.1,29.9,D,Moss and lichen,March,morning,No
9754,321.9,66,304.6,15.8,D,Moss and lichen,March,morning,No
9755,317.5,39,304.9,9.2,D,Moss and lichen,March,morning,No
9756,319.8,51,306.5,15.7,D,Moss and lichen,March,morning,No
9757,333.0,79,311.8,19.1,D,Moss and lichen,March,morning,No
9758,323.6,57,309.3,7.6,D,Moss and lichen,March,morning,No
9759,323.6,49,307.9,9.9,D,Moss and lichen,March,morning,No
9760,322.3,42,307.9,11.0,D,Moss and lichen,March,morning,No
9761,325.4,59,309.0,9.2,D,Moss and lichen,March,morning,No
9762,328.8,55,313.8,9.9,D,Moss and lichen,March,morning,No
9763,328.4,59,313.3,9.7,D,Moss and lichen,March,morning,No
9764,330.4,62,312.5,12.9,D,Moss and lichen,March,morning,No
9765,342.8,87,314.2,32.6,D,Moss and lichen,March,morning,No
9766,330.7,69,314.5,14.1,D,Moss and lichen,March,morning,No
9767,327.0,46,312.9,7.9,D,Moss and lichen,March,morning,No
9768,330.9,69,316.6,10.0,D,Moss and lichen,March,morning,No
9769,341.5,84,318.8,24.8,D,Moss and lichen,March,morning,No
9770,328.4,61,313.9,9.8,D,Moss and lichen,March,morning,No
9771,330.4,68,315.4,11.8,D,Moss and lichen,March,morning,No
9772,330.8,75,315.8,11.1,D,Moss and lichen,March,morning,No
9773,327.3,58,312.3,10.1,D,Moss and lichen,March,morning,No
9774,334.3,77,312.4,19.9,D,Moss and lichen,March,morning,No
9775,326.6,53,311.6,9.1,D,Moss and lichen,March,morning,No
9776,334.8,79,313.3,18.0,D,Moss and lichen,March,morning,No
9777,324.4,51,311.4,6.8,D,Moss and lichen,March,morning,No
9778,332.3,77,314.2,17.7,D,Moss and lichen,March,morning,No
9779,334.9,70,314.6,16.7,D,Moss and lichen,March,morning,No
9780,323.5,44,309.5,4.9,D,Moss and lichen,March,morning,No
9781,336.3,82,313.4,20.7,D,Moss and lichen,March,morning,No
9782,326.6,46,313.1,8.1,D,Moss and lichen,March,morning,No
9783,340.8,87,312.9,30.6,D,Moss and lichen,March,morning,No
9784,327.7,67,313.7,10.3,D,Moss and lichen,March,morning,No
9785,325.5,66,308.4,15.5,D,Moss and lichen,March,morning,No
9786,336.0,80,316.0,16.3,D,Moss and lichen,March,morning,No
9787,331.4,75,310.5,16.9,D,Moss and lichen,March,morning,No
9788,328.0,68,312.9,8.4,D,Moss and lichen,March,morning,No
9789,328.2,51,314.3,8.9,D,Moss and lichen,March,morning,No
9790,328.0,36,313.9,8.0,D,Moss and lichen,March,morning,No
9791,327.5,68,311.9,9.0,D,Moss and lichen,March,morning,No
9792,322.8,48,310.3,5.7,D,Moss and lichen,March,morning,No
9793,325.0,27,311.4,5.8,D,Moss and lichen,March,morning,No
9794,342.0,87,314.4,28.5,D,Moss and lichen,March,morning,No
9795,334.8,79,314.1,18.5,D,Moss and lichen,March,morning,No
9796,326.4,56,312.7,6.7,D,Moss and lichen,March,morning,No
9797,327.5,57,314.0,7.4,D,Moss and lichen,March,morning,No
9798,330.2,70,314.6,11.0,D,Moss and lichen,March,morning,No
9799,327.6,63,314.1,7.8,D,Moss and lichen,March,morning,No
9800,324.9,61,311.9,7.1,D,Moss and lichen,March,morning,No
9801,332.3,65,314.3,13.7,D,Moss and lichen,March,morning,No
9802,342.0,87,312.9,30.9,D,Moss and lichen,March,morning,No
9803,333.4,77,313.0,16.3,D,Moss and lichen,March,morning,No
9804,336.0,82,311.5,22.2,D,Moss and lichen,March,morning,No
9805,328.2,66,314.3,9.8,D,Moss and lichen,March,morning,No
9806,329.3,50,313.8,8.2,D,Moss and lichen,March,morning,No
9807,340.7,86,315.8,26.0,D,Moss and lichen,March,morning,No
9808,326.0,49,311.9,6.2,D,Moss and lichen,March,morning,No
9809,331.5,49,313.6,12.6,D,Moss and lichen,March,morning,No
9810,328.2,28,313.3,6.9,D,Moss and lichen,March,morning,No
9811,333.0,75,313.8,14.0,D,Moss and lichen,March,morning,No
9812,350.3,94,314.9,46.2,D,Moss and lichen,March,morning,No
9813,328.6,55,310.4,11.9,D,Moss and lichen,March,morning,No
9814,326.8,61,310.8,9.3,D,Moss and lichen,March,morning,No
9815,328.6,36,313.9,8.6,D,Moss and lichen,March,morning,No
9816,328.6,44,311.7,9.2,D,Moss and lichen,March,morning,No
9817,333.5,74,313.4,16.4,D,Moss and lichen,March,morning,No
9818,330.8,65,315.9,9.4,D,Moss and lichen,March,morning,No
9819,339.0,82,314.7,22.0,D,Moss and lichen,March,morning,No
9820,334.3,76,315.4,15.1,D,Moss and lichen,March,morning,No
9821,328.1,62,314.9,6.7,D,Moss and lichen,March,morning,No
9822,332.3,70,316.1,12.5,D,Moss and lichen,March,morning,No
9823,332.5,6,313.3,14.8,D,Moss and lichen,March,morning,No
9824,332.6,13,311.8,15.6,D,Moss and lichen,March,morning,No
9825,327.2,50,314.0,8.1,D,Moss and lichen,March,morning,No
9826,332.2,46,314.3,13.2,D,Moss and lichen,March,morning,No
9827,353.7,96,316.8,52.0,D,Moss and lichen,March,morning,No
9828,339.5,84,314.3,27.4,D,Moss and lichen,March,morning,No
9829,336.7,81,310.5,22.9,D,Moss and lichen,March,morning,No
9830,333.2,69,313.5,15.5,D,Moss and lichen,March,morning,No
9831,347.4,92,316.1,39.9,D,Moss and lichen,March,morning,No
9832,328.7,61,314.8,7.1,D,Moss and lichen,March,morning,No
9833,332.5,28,314.5,13.5,D,Moss and lichen,March,morning,No
9834,327.9,49,313.3,6.5,D,Moss and lichen,March,morning,No
9835,332.6,60,316.0,13.9,D,Moss and lichen,March,morning,No
9836,332.6,69,314.8,12.9,D,Moss and lichen,March,morning,No
9837,328.9,49,312.2,10.6,D,Moss and lichen,March,morning,No
9838,327.9,42,313.7,8.8,D,Moss and lichen,March,morning,No
9839,339.1,84,313.6,27.2,D,Moss and lichen,March,morning,No
9840,334.5,64,312.4,18.7,D,Moss and lichen,March,morning,No
9841,326.2,58,310.9,9.0,D,Moss and lichen,March,morning,No
9842,328.2,60,310.7,11.6,D,Moss and lichen,March,morning,No
9843,335.1,81,312.6,21.3,D,Moss and lichen,March,morning,No
9844,325.4,42,311.5,6.4,D,Moss and lichen,March,morning,No
9845,331.1,74,312.7,13.6,D,Moss and lichen,March,morning,No
9846,328.4,69,309.5,12.7,D,Moss and lichen,March,morning,No
9847,336.3,81,312.4,23.7,D,Moss and lichen,March,morning,No
9848,327.8,40,313.4,8.5,D,Moss and lichen,March,morning,No
9849,307.3,71,294.1,8.1,N,Moss and lichen,March,evening,No
9850,304.0,35,292.3,6.1,N,Moss and lichen,March,evening,No
9851,319.3,61,303.7,19.7,D,Moss and lichen,March,morning,No
9852,326.0,69,309.5,18.0,D,Moss and lichen,March,morning,No
9853,328.6,56,309.0,32.0,D,Moss and lichen,March,morning,No
9854,324.3,67,307.3,26.2,D,Moss and lichen,March,morning,No
9855,326.1,70,310.9,17.8,D,Moss and lichen,March,morning,No
9856,320.2,56,304.9,20.6,D,Moss and lichen,March,morning,No
9857,318.3,56,305.2,34.1,D,Moss and lichen,March,night,No
9858,327.0,77,303.2,54.6,D,Moss and lichen,March,night,No
9859,318.2,62,303.0,21.2,D,Moss and lichen,March,night,No
9860,325.8,51,309.9,8.7,D,Moss and lichen,March,morning,No
9861,332.5,75,309.0,18.7,D,Moss and lichen,March,morning,No
9862,338.2,84,313.3,25.0,D,Moss and lichen,March,morning,No
9863,329.3,69,309.2,14.4,D,Moss and lichen,March,morning,No
9864,327.7,71,310.2,10.9,D,Moss and lichen,March,morning,No
9865,324.2,59,311.2,6.3,D,Moss and lichen,March,morning,No
9866,326.7,69,312.5,8.9,D,Moss and lichen,March,morning,No
9867,328.9,71,312.6,11.2,D,Moss and lichen,March,morning,No
9868,324.2,50,310.2,7.8,D,Moss and lichen,March,morning,No
9869,327.7,68,309.9,12.7,D,Moss and lichen,March,morning,No
9870,325.5,70,309.5,11.5,D,Moss and lichen,March,morning,No
9871,325.7,64,312.6,8.0,D,Moss and lichen,March,morning,No
9872,325.2,61,310.9,10.5,D,Moss and lichen,March,morning,No
9873,330.3,73,312.1,17.2,D,Moss and lichen,March,morning,No
9874,326.7,67,313.1,9.6,D,Moss and lichen,March,morning,No
9875,328.0,68,311.0,15.0,D,Moss and lichen,March,morning,No
9876,327.3,66,310.7,10.1,D,Moss and lichen,March,morning,No
9877,325.3,22,312.6,13.0,D,Moss and lichen,March,morning,No
9878,326.5,55,311.7,15.8,D,Moss and lichen,March,morning,No
9879,326.6,40,310.8,15.0,D,Moss and lichen,March,morning,No
9880,327.4,63,313.8,16.9,D,Moss and lichen,March,morning,No
9881,326.7,50,312.9,14.5,D,Moss and lichen,March,morning,No
9882,327.2,55,311.7,15.4,D,Moss and lichen,March,morning,No
9883,323.6,24,312.1,11.2,D,Moss and lichen,March,morning,No
9884,328.7,68,316.3,14.4,D,Moss and lichen,March,morning,No
9885,327.9,67,312.9,14.8,D,Moss and lichen,March,morning,No
9886,327.6,58,311.9,18.3,D,Moss and lichen,March,morning,No
9887,328.8,71,311.1,14.4,D,Moss and lichen,March,morning,No
9888,328.6,73,308.4,12.6,D,Moss and lichen,March,morning,No
9889,333.3,80,309.9,19.1,D,Moss and lichen,March,morning,No
9890,326.7,62,309.9,11.7,D,Moss and lichen,March,morning,No
9891,339.1,86,312.3,28.4,D,Moss and lichen,March,morning,No
9892,328.0,68,312.7,10.8,D,Moss and lichen,March,morning,No
9893,326.6,65,310.2,11.1,D,Moss and lichen,March,morning,No
9894,325.7,57,312.0,11.6,D,Moss and lichen,March,morning,No
9895,329.2,66,312.9,10.0,D,Moss and lichen,March,morning,No
9896,332.6,64,312.2,14.2,D,Moss and lichen,March,morning,No
9897,331.5,78,312.8,13.3,D,Moss and lichen,March,morning,No
9898,327.2,71,313.0,8.7,D,Moss and lichen,March,morning,No
9899,324.3,56,310.6,8.0,D,Moss and lichen,March,morning,No
9900,335.2,83,308.6,23.5,D,Moss and lichen,March,morning,No
9901,325.7,63,309.9,9.5,D,Moss and lichen,March,morning,No
9902,327.0,70,312.4,12.3,D,Moss and lichen,March,morning,No
9903,324.9,62,309.3,9.2,D,Moss and lichen,March,morning,No
9904,328.0,71,310.2,14.4,D,Moss and lichen,March,morning,No
9905,328.6,75,307.6,13.8,D,Moss and lichen,March,morning,No
9906,323.2,64,308.2,9.2,D,Moss and lichen,March,morning,No
9907,305.2,63,294.1,8.3,N,Moss and lichen,March,evening,No
9908,327.0,70,308.6,12.7,D,Moss and lichen,March,morning,No
9909,322.8,52,309.3,6.2,D,Moss and lichen,March,morning,No
9910,329.4,76,310.2,16.4,D,Moss and lichen,March,morning,No
9911,323.9,66,307.6,10.4,D,Moss and lichen,March,morning,No
9912,320.3,63,302.5,14.1,D,Moss and lichen,March,morning,No
9913,322.0,29,309.0,7.1,D,Moss and lichen,March,morning,No
9914,328.9,73,309.5,15.6,D,Moss and lichen,March,morning,No
9915,335.9,82,309.8,26.1,D,Moss and lichen,March,morning,No
9916,325.4,67,311.1,8.1,D,Moss and lichen,March,morning,No
9917,321.6,67,305.0,10.0,D,Moss and lichen,March,morning,No
9918,324.3,50,309.1,26.6,D,Moss and lichen,March,morning,No
9919,321.8,43,305.1,32.8,D,Moss and lichen,March,morning,No
9920,323.0,50,306.8,23.8,D,Moss and lichen,March,morning,No
9921,321.7,46,306.6,12.1,D,Moss and lichen,March,morning,No
9922,325.3,65,311.1,20.1,D,Moss and lichen,March,morning,No
9923,323.8,59,307.5,14.9,D,Moss and lichen,March,morning,No
9924,328.0,70,307.1,51.2,D,Moss and lichen,March,morning,No
9925,325.7,63,307.1,41.2,D,Moss and lichen,March,morning,No
9926,324.4,57,309.4,13.4,D,Moss and lichen,March,morning,No
9927,330.5,74,310.3,28.2,D,Moss and lichen,March,morning,No
9928,326.4,67,309.0,19.8,D,Moss and lichen,March,morning,No
9929,324.6,65,311.4,12.3,D,Moss and lichen,March,morning,No
9930,320.7,61,304.7,6.7,D,Moss and lichen,March,morning,No
9931,323.7,70,306.5,9.9,D,Moss and lichen,March,morning,No
9932,324.1,65,305.8,12.0,D,Moss and lichen,March,morning,No
9933,320.9,39,307.2,6.2,D,Moss and lichen,March,morning,No
9934,326.2,58,309.8,13.0,D,Moss and lichen,March,morning,No
9935,324.6,47,309.9,10.1,D,Moss and lichen,March,morning,No
9936,325.7,39,309.5,12.0,D,Moss and lichen,March,morning,No
9937,328.3,77,303.0,39.1,D,Moss and lichen,March,morning,No
9938,319.7,61,301.8,27.6,D,Moss and lichen,March,morning,No
9939,311.8,82,296.2,8.4,N,Moss and lichen,March,afternoon,No
9940,323.3,61,307.5,9.8,D,Moss and lichen,March,morning,No
9941,325.9,70,306.5,16.6,D,Moss and lichen,March,morning,No
9942,326.8,68,311.3,13.7,D,Moss and lichen,March,morning,No
9943,335.3,82,310.5,32.2,D,Moss and lichen,March,morning,No
9944,325.1,66,305.8,17.4,D,Moss and lichen,March,morning,No
9945,326.9,58,312.2,8.6,D,Moss and lichen,March,morning,No
9946,330.5,66,316.6,8.9,D,Moss and lichen,March,morning,No
9947,328.6,53,314.8,9.2,D,Moss and lichen,March,morning,No
9948,334.5,74,316.2,14.4,D,Moss and lichen,March,morning,No
9949,333.2,67,311.5,18.2,D,Moss and lichen,March,morning,No
9950,334.9,71,319.7,13.0,D,Moss and lichen,March,morning,No
9951,329.7,63,314.7,9.5,D,Moss and lichen,March,morning,No
9952,330.1,52,316.3,6.7,D,Moss and lichen,March,morning,No
9953,330.3,66,315.6,9.0,D,Moss and lichen,March,morning,No
9954,330.1,65,315.7,8.1,D,Moss and lichen,March,morning,No
9955,328.6,65,312.9,9.9,D,Moss and lichen,March,morning,No
9956,329.9,49,313.3,11.8,D,Moss and lichen,March,morning,No
9957,333.2,50,316.9,14.4,D,Moss and lichen,March,morning,No
9958,327.9,36,311.5,10.1,D,Moss and lichen,March,morning,No
9959,334.9,77,314.0,20.0,D,Moss and lichen,March,morning,No
9960,331.6,71,315.5,13.5,D,Moss and lichen,March,morning,No
9961,344.2,88,316.4,36.7,D,Moss and lichen,March,morning,No
9962,328.6,14,313.7,9.7,D,Moss and lichen,March,morning,No
9963,327.4,64,314.4,9.7,D,Moss and lichen,March,morning,No
9964,343.2,87,316.5,36.1,D,Moss and lichen,March,morning,No
9965,332.9,72,314.7,15.8,D,Moss and lichen,March,morning,No
9966,328.2,39,314.2,9.1,D,Moss and lichen,March,morning,No
9967,333.3,73,316.9,12.8,D,Moss and lichen,March,morning,No
9968,323.3,43,296.3,18.1,D,Moss and lichen,March,morning,No
9969,336.4,84,307.9,22.6,D,Moss and lichen,March,morning,No
9970,324.9,55,306.0,8.8,D,Moss and lichen,March,morning,No
9971,339.2,86,306.1,77.8,D,Moss and lichen,March,morning,No
9972,336.7,84,305.0,64.9,D,Moss and lichen,March,morning,No
9973,325.4,60,307.9,7.9,D,Moss and lichen,March,morning,No
9974,319.9,28,302.8,7.3,D,Moss and lichen,March,morning,No
9975,323.0,56,307.0,20.0,D,Moss and lichen,March,morning,No
9976,333.6,64,316.8,14.5,D,Moss and lichen,March,morning,No
9977,335.9,21,318.7,14.4,D,Moss and lichen,March,morning,No
9978,332.8,56,317.5,11.0,D,Moss and lichen,March,morning,No
9979,338.9,82,314.0,20.2,D,Moss and lichen,March,morning,No
9980,332.9,65,313.9,10.9,D,Moss and lichen,March,morning,No
9981,334.7,69,319.9,8.6,D,Moss and lichen,March,morning,No
9982,331.8,56,316.0,9.8,D,Moss and lichen,March,morning,No
9983,342.1,79,316.9,26.1,D,Moss and lichen,March,morning,No
9984,330.6,66,314.2,8.5,D,Moss and lichen,March,morning,No
9985,336.7,74,318.5,14.5,D,Moss and lichen,March,morning,No
9986,330.9,55,315.7,7.6,D,Moss and lichen,March,morning,No
9987,331.9,69,313.4,11.6,D,Moss and lichen,March,morning,No
9988,343.2,87,314.0,28.1,D,Moss and lichen,March,morning,No
9989,350.5,93,313.5,45.7,D,Moss and lichen,March,morning,No
9990,324.3,8,299.7,68.1,D,Trees,April,morning,Yes
9991,327.2,54,303.6,8.0,D,Trees,May,morning,Yes
9992,335.8,62,313.6,15.1,D,Trees,May,morning,Yes
9993,326.9,66,305.1,10.6,D,Trees,May,morning,Yes
9994,336.7,74,314.6,11.2,D,Trees,May,morning,Yes
9995,335.9,44,316.9,20.8,D,Trees,May,morning,Yes
9996,328.5,60,304.9,11.0,D,Trees,May,morning,Yes
9997,324.5,68,295.7,7.3,D,Trees,May,morning,Yes
9998,334.8,78,308.3,12.3,D,Trees,June,morning,Yes
9999,332.1,77,304.2,14.7,D,Trees,June,morning,Yes
10000,316.6,19,298.8,67.4,D,Trees,October,morning,Yes
10001,317.0,0,298.8,76.0,D,Trees,October,morning,Yes
10002,316.7,28,302.3,70.7,D,Trees,October,morning,Yes
10003,317.0,23,302.2,72.7,D,Trees,October,morning,Yes
10004,324.7,23,304.5,40.3,D,Trees,October,morning,Yes
10005,320.0,23,305.5,12.2,D,Trees,October,morning,Yes
10006,310.9,0,293.6,47.0,D,Trees,November,night,Yes
10007,318.9,46,297.9,10.8,D,Trees,November,morning,Yes
10008,316.9,25,296.9,17.7,D,Trees,November,morning,Yes
10009,314.3,34,302.3,5.0,D,Trees,November,morning,Yes
10010,312.6,50,302.2,5.8,D,Trees,November,morning,Yes
10011,322.2,71,304.9,11.1,D,Trees,November,morning,Yes
10012,325.4,67,313.1,8.8,D,Trees,January,morning,No
10013,319.3,41,305.3,6.0,D,Trees,February,morning,No
10014,314.2,21,297.9,34.0,D,Trees,February,morning,No
10015,314.5,0,298.3,35.6,D,Trees,February,morning,No
10016,328.6,70,308.0,12.7,D,Trees,February,morning,No
10017,327.7,63,309.5,9.3,D,Trees,March,morning,No
10018,308.6,73,295.3,8.3,N,Trees,April,evening,Yes
10019,331.5,68,313.7,16.5,D,Trees,May,morning,Yes
10020,341.2,82,314.8,39.6,D,Trees,May,morning,Yes
10021,332.4,60,315.1,10.5,D,Trees,May,morning,Yes
10022,334.7,56,316.6,9.4,D,Trees,May,morning,Yes
10023,338.7,79,311.2,25.7,D,Trees,May,morning,Yes
10024,335.2,53,311.6,9.6,D,Trees,May,morning,Yes
10025,333.6,67,307.4,91.8,D,Trees,May,morning,Yes
10026,338.3,69,313.2,13.2,D,Trees,June,morning,Yes
10027,332.1,63,306.7,10.3,D,Trees,June,morning,Yes
10028,328.9,0,302.8,51.7,D,Trees,June,morning,Yes
10029,324.6,21,300.0,43.6,D,Trees,June,morning,Yes
10030,312.1,30,289.5,61.8,D,Trees,July,morning,Yes
10031,314.1,53,296.0,9.3,D,Trees,November,morning,Yes
10032,324.1,77,299.0,15.1,D,Trees,November,morning,Yes
10033,313.8,0,301.4,41.6,D,Trees,November,morning,Yes
10034,315.4,41,302.5,5.0,D,Trees,November,morning,Yes
10035,317.7,58,302.4,10.6,D,Trees,December,morning,Yes
10036,313.0,56,300.9,4.9,D,Trees,December,morning,Yes
10037,310.4,51,295.4,4.7,D,Trees,December,morning,Yes
10038,315.2,62,303.8,6.9,D,Trees,January,morning,No
10039,320.1,70,303.2,10.2,D,Trees,January,morning,No
10040,314.6,0,299.6,42.8,D,Trees,February,morning,No
10041,338.5,86,303.4,66.5,D,Trees,March,morning,No
10042,326.6,19,308.2,6.9,D,Trees,April,morning,Yes
10043,333.2,52,315.3,8.8,D,Trees,April,morning,Yes
10044,330.0,70,297.3,60.4,D,Trees,May,morning,Yes
10045,326.5,35,301.4,54.2,D,Trees,May,morning,Yes
10046,334.3,68,314.2,11.7,D,Trees,May,morning,Yes
10047,339.3,82,317.0,21.0,D,Trees,May,morning,Yes
10048,335.1,73,317.3,11.8,D,Trees,May,morning,Yes
10049,332.8,63,307.1,14.7,D,Trees,May,morning,Yes
10050,319.6,99,298.2,18.4,N,Trees,May,evening,Yes
10051,322.0,0,295.4,53.0,D,Trees,June,morning,Yes
10052,317.3,0,285.8,30.3,D,Trees,June,morning,Yes
10053,317.7,0,292.0,46.9,D,Trees,June,morning,Yes
10054,318.5,39,299.2,12.3,D,Trees,September,morning,Yes
10055,313.7,54,302.6,6.0,D,Trees,November,morning,Yes
10056,331.8,70,314.0,11.3,D,Shrubland,March,morning,No
10057,334.7,76,314.8,15.4,D,Shrubland,March,morning,No
10058,330.1,54,315.1,7.7,D,Shrubland,March,morning,No
10059,328.6,46,314.0,6.4,D,Shrubland,March,morning,No
10060,333.0,34,316.4,8.3,D,Shrubland,March,morning,No
10061,336.0,79,315.8,16.7,D,Shrubland,March,morning,No
10062,333.3,68,317.3,9.8,D,Shrubland,March,morning,No
10063,340.7,82,317.2,20.8,D,Shrubland,March,morning,No
10064,357.7,98,318.7,57.5,D,Shrubland,March,morning,No
10065,341.6,85,318.2,24.1,D,Shrubland,March,morning,No
10066,345.2,88,316.2,30.4,D,Shrubland,March,morning,No
10067,329.5,37,313.1,8.1,D,Shrubland,March,morning,No
10068,337.6,80,315.2,18.6,D,Shrubland,March,morning,No
10069,330.8,52,315.4,8.7,D,Shrubland,March,morning,No
10070,329.9,54,314.6,6.7,D,Shrubland,March,morning,No
10071,333.2,73,315.3,11.5,D,Shrubland,March,morning,No
10072,344.2,87,317.1,28.5,D,Shrubland,March,morning,No
10073,338.4,80,317.1,19.0,D,Shrubland,March,morning,No
10074,327.3,31,309.4,20.1,D,Shrubland,March,morning,No
10075,324.3,64,311.0,16.7,D,Shrubland,March,morning,No
10076,325.6,61,311.2,19.2,D,Shrubland,March,morning,No
10077,327.7,40,310.1,21.9,D,Shrubland,March,morning,No
10078,324.2,41,311.0,16.1,D,Shrubland,March,morning,No
